cpu_key,cpu_label,passmark_multi,passmark_single,cores,release_year,source
amd a6 9200,AMD A6-9200,1161,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel pentium e6600,Intel Pentium E6600 @ 3.06GHz,1161,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel celeron g530,Intel Celeron G530 @ 2.40GHz,1160,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd qc 4000,AMD QC-4000,1155,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel pentium e6800,Intel Pentium E6800 @ 3.33GHz,1155,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd phenom x3 8550,AMD Phenom X3 8550,1151,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel atom x5 z8550,Intel Atom x5-Z8550 @ 1.44GHz,1151,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel pentium n3530,Intel Pentium N3530 @ 2.16GHz,1150,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel celeron j1900,Intel Celeron J1900 @ 1.99GHz,1149,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel core2 duo e7600,Intel Core2 Duo E7600 @ 3.06GHz,1149,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel core2 duo e6850,Intel Core2 Duo E6850 @ 3.00GHz,1147,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd a6 micro 6500t apu,AMD A6 Micro-6500T APU,1146,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel pentium n3520,Intel Pentium N3520 @ 2.16GHz,1144,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd phenom 8850 triple core,AMD Phenom 8850 Triple-Core,1142,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel celeron g1820te,Intel Celeron G1820TE @ 2.20GHz,1141,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd athlon ii x2 b24,AMD Athlon II X2 B24,1140,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel pentium e6500,Intel Pentium E6500 @ 2.93GHz,1139,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel pentium g640t,Intel Pentium G640T @ 2.40GHz,1139,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel core2 extreme x7800,Intel Core2 Extreme X7800 @ 2.60GHz,1138,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd athlon ii x2 245,AMD Athlon II X2 245,1137,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel celeron g540t,Intel Celeron G540T @ 2.10GHz,1137,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd e2 3800 apu,AMD E2-3800 APU,1136,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel core2 duo e8200,Intel Core2 Duo E8200 @ 2.66GHz,1136,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel core2 extreme x7900,Intel Core2 Extreme X7900 @ 2.80GHz,1135,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd athlon ii x2 245e,AMD Athlon II X2 245e,1133,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd phenom ii p820 triple core,AMD Phenom II P820 Triple-Core,1125,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd a6 5345m apu,AMD A6-5345M APU,1122,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel celeron 1005m,Intel Celeron 1005M @ 1.90GHz,1121,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel core2 extreme x6800,Intel Core2 Extreme X6800 @ 2.93GHz,1118,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel xeon l5320,Intel Xeon L5320 @ 1.86GHz,1118,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd phenom 8250 triple core,AMD Phenom 8250 Triple-Core,1114,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel celeron n3350,Intel Celeron N3350 @ 1.10GHz,1114,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel xeon 3075,Intel Xeon 3075 @ 2.66GHz,1112,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd e2 9010,AMD E2-9010,1110,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel atom x6214re,Intel Atom x6214RE @ 1.40GHz,1109,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel core2 extreme x9000,Intel Core2 Extreme X9000 @ 2.80GHz,1108,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel pentium e5700,Intel Pentium E5700 @ 3.00GHz,1107,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd opteron 2220,AMD Opteron 2220,1106,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel xeon w3503,Intel Xeon W3503 @ 2.40GHz,1105,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel core2 duo e8435,Intel Core2 Duo E8435 @ 3.06GHz,1104,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel pentium g630t,Intel Pentium G630T @ 2.30GHz,1104,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel xeon l3406,Intel Xeon L3406 @ 2.27GHz,1104,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel core2 duo p9600,Intel Core2 Duo P9600 @ 2.66GHz,1103,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel pentium b970,Intel Pentium B970 @ 2.30GHz,1099,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd a9 9420e,AMD A9-9420e,1098,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd athlon x2 235e,AMD Athlon X2 235e,1097,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel celeron 3215u,Intel Celeron 3215U @ 1.70GHz,1097,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd gx 412hc,AMD GX-412HC,1095,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel pentium b980,Intel Pentium B980 @ 2.40GHz,1095,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd embedded g series gx 215jj radeon r2e,AMD Embedded G-Series GX-215JJ Radeon R2E,1094,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel core2 duo t9600,Intel Core2 Duo T9600 @ 2.80GHz,1094,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel core i3 350m,Intel Core i3-350M @ 2.27GHz,1093,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel celeron 2980u,Intel Celeron 2980U @ 1.60GHz,1092,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel celeron 2002e,Intel Celeron 2002E @ 1.50GHz,1091,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel core i7 620um,Intel Core i7-620UM @ 1.07GHz,1091,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd athlon ii x2 210e,AMD Athlon II X2 210e,1089,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd opteron 1222,AMD Opteron 1222,1089,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel celeron g1101,Intel Celeron G1101 @ 2.27GHz,1086,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel celeron 3965y,Intel Celeron 3965Y @ 1.50GHz,1085,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd phenom 8250e triple core,AMD Phenom 8250e Triple-Core,1084,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd phenom ii n660 dual core,AMD Phenom II N660 Dual-Core,1083,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd a4 micro 6400t apu,AMD A4 Micro-6400T APU,1082,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel core2 duo e8335,Intel Core2 Duo E8335 @ 2.66GHz,1082,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd athlon ii x2 b22,AMD Athlon II X2 B22,1081,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd a4 3420 apu,AMD A4-3420 APU,1079,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd athlon ii x2 235e,AMD Athlon II X2 235e,1079,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd phenom ii p840 triple core,AMD Phenom II P840 Triple-Core,1079,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd a4 3400 apu,AMD A4-3400 APU,1075,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel celeron g550t,Intel Celeron G550T @ 2.20GHz,1074,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd pro a4 4350b,AMD PRO A4-4350B,1073,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel core i7 640um,Intel Core i7-640UM @ 1.20GHz,1073,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel xeon l5238,Intel Xeon L5238 @ 2.66GHz,1073,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel core2 duo e8300,Intel Core2 Duo E8300 @ 2.83GHz,1072,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel atom e3845,Intel Atom E3845 @ 1.91GHz,1071,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel xeon 3085,Intel Xeon 3085 @ 3.00GHz,1070,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel core2 duo e7400,Intel Core2 Duo E7400 @ 2.80GHz,1068,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel pentium 3556u,Intel Pentium 3556U @ 1.70GHz,1064,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd phenom x4 quad core gs 6560,AMD Phenom X4 Quad-Core GS-6560,1063,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel pentium 3558u,Intel Pentium 3558U @ 1.70GHz,1063,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd a6 1450 apu,AMD A6-1450 APU,1062,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd athlon ii x2 240,AMD Athlon II X2 240,1061,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd athlon ii x2 220,AMD Athlon II X2 220,1060,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd athlon 7850 dual core,AMD Athlon 7850 Dual-Core,1058,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel celeron 1000m,Intel Celeron 1000M @ 1.80GHz,1058,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel pentium e5500,Intel Pentium E5500 @ 2.80GHz,1056,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel celeron n2940,Intel Celeron N2940 @ 1.83GHz,1054,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd a6 9220c,AMD A6-9220C,1053,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd gx 222gc soc,AMD GX-222GC SOC,1044,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel celeron 1037u,Intel Celeron 1037U @ 1.80GHz,1044,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel pentium 2127u,Intel Pentium 2127U @ 1.90GHz,1044,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd a8 7050,AMD A8-7050,1039,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd opteron 1220,AMD Opteron 1220,1036,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd opteron 2218,AMD Opteron 2218,1036,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel celeron 2981u,Intel Celeron 2981U @ 1.60GHz,1036,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel core i3 330m,Intel Core i3-330M @ 2.13GHz,1035,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd turion ii ultra dual core mobile m640,AMD Turion II Ultra Dual-Core Mobile M640,1034,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel core2 duo t9500,Intel Core2 Duo T9500 @ 2.60GHz,1033,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel pentium e6300,Intel Pentium E6300 @ 2.80GHz,1032,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd phenom x2 dual core ge 4060,AMD Phenom X2 Dual-Core GE-4060,1031,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel core2 duo e6750,Intel Core2 Duo E6750 @ 2.66GHz,1031,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel celeron n2930,Intel Celeron N2930 @ 1.83GHz,1029,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel atom c3338,Intel Atom C3338 @ 1.50GHz,1028,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel celeron u1900,Intel Celeron U1900 @ 1.99GHz,1028,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel pentium b960,Intel Pentium B960 @ 2.20GHz,1027,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel pentium e5400,Intel Pentium E5400 @ 2.70GHz,1027,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel xeon 3070,Intel Xeon 3070 @ 2.66GHz,1025,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel pentium b950,Intel Pentium B950 @ 2.10GHz,1024,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel core2 duo e4700,Intel Core2 Duo E4700 @ 2.60GHz,1021,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel core2 duo e8235,Intel Core2 Duo E8235 @ 2.80GHz,1020,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd athlon ii x2 215,AMD Athlon II X2 215,1018,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd phenom ii p650 dual core,AMD Phenom II P650 Dual-Core,1018,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel pentium 2117u,Intel Pentium 2117U @ 1.80GHz,1017,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel pentium j2850,Intel Pentium J2850 @ 2.41GHz,1016,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd athlon x2 240e,AMD Athlon X2 240e,1015,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel core i5 560um,Intel Core i5-560UM @ 1.33GHz,1015,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel core i3 3229y,Intel Core i3-3229Y @ 1.40GHz,1014,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd turion ii ultra dual core mobile m660,AMD Turion II Ultra Dual-Core Mobile M660,1011,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd phenom x2 dual core ge 7060,AMD Phenom X2 Dual-Core GE-7060,1010,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel core2 duo x7360,Intel Core2 Duo X7360 @ 2.53GHz,1010,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel core2 duo t9400,Intel Core2 Duo T9400 @ 2.53GHz,1008,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd athlon ii x2 240e,AMD Athlon II X2 240e,1007,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel core2 duo p9500,Intel Core2 Duo P9500 @ 2.53GHz,1007,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd phenom ii p920 quad core,AMD Phenom II P920 Quad-Core,1006,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel atom x5 e8000,Intel Atom x5-E8000 @ 1.04GHz,1005,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel core2 duo e7200,Intel Core2 Duo E7200 @ 2.53GHz,1004,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel core i5 540um,Intel Core i5-540UM @ 1.20GHz,1002,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel core2 duo e7300,Intel Core2 Duo E7300 @ 2.66GHz,999,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel core2 duo e8135,Intel Core2 Duo E8135 @ 2.40GHz,998,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd athlon 7750 dual core,AMD Athlon 7750 Dual-Core,997,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd athlon x2 215,AMD Athlon X2 215,996,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel core2 duo t9550,Intel Core2 Duo T9550 @ 2.66GHz,995,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel pentium g6952,Intel Pentium G6952 @ 2.80GHz,995,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd athlon 64 fx 62 dual core,AMD Athlon 64 FX-62 Dual Core,993,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd phenom ii n620 dual core,AMD Phenom II N620 Dual-Core,992,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd a6 4400m apu,AMD A6-4400M APU,991,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd athlon ii x2 4300e,AMD Athlon II X2 4300e,990,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd athlon ii x2 4400e,AMD Athlon II X2 4400e,989,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd opteron 2216,AMD Opteron 2216,987,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel pentium extreme edition 965,Intel Pentium Extreme Edition 965 @ 3.73GHz,987,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel core2 duo t9300,Intel Core2 Duo T9300 @ 2.50GHz,984,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd e2 9030,AMD E2-9030,983,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel core2 duo p9300,Intel Core2 Duo P9300 @ 2.26GHz,983,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel xeon 3060,Intel Xeon 3060 @ 2.40GHz,983,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd a4 3300 apu,AMD A4-3300 APU,982,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd athlon 7550 dual core,AMD Athlon 7550 Dual-Core,977,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd e2 3200 apu,AMD E2-3200 APU,976,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel core i3 2340ue,Intel Core i3-2340UE @ 1.30GHz,976,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel celeron b840,Intel Celeron B840 @ 1.90GHz,975,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel core2 duo e6700,Intel Core2 Duo E6700 @ 2.66GHz,975,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd a4 4300m apu,AMD A4-4300M APU,973,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel core2 duo p8700,Intel Core2 Duo P8700 @ 2.53GHz,973,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd athlon 64 fx 74,AMD Athlon 64 FX-74,972,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd a6 pro 7050b apu,AMD A6 PRO-7050B APU,971,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd e2 9000,AMD E2-9000,971,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd turion ii p560 dual core,AMD Turion II P560 Dual-Core,970,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd a4 5150m apu,AMD A4-5150M APU,969,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel atom c2538,Intel Atom C2538 @ 2.40GHz,968,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel xeon 5160,Intel Xeon 5160 @ 3.00GHz,963,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel celeron 3205u,Intel Celeron 3205U @ 1.50GHz,960,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd a6 9220e,AMD A6-9220e,959,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd opteron 285,AMD Opteron 285,956,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd turion ii ultra dual core mobile m600,AMD Turion II Ultra Dual-Core Mobile M600,955,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd athlon 64 x2 dual core 6400,AMD Athlon 64 X2 Dual Core 6400+,954,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd r 260h apu,AMD R-260H APU,954,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd opteron 290,AMD Opteron 290,952,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel pentium n3510,Intel Pentium N3510 @ 1.99GHz,952,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel pentium p6300,Intel Pentium P6300 @ 2.27GHz,950,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd athlon 64 x2 dual core 6000,AMD Athlon 64 X2 Dual Core 6000+,948,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel pentium e5200,Intel Pentium E5200 @ 2.50GHz,944,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel pentium e5300,Intel Pentium E5300 @ 2.60GHz,943,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel celeron j1850,Intel Celeron J1850 @ 1.99GHz,942,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel core2 duo t7700,Intel Core2 Duo T7700 @ 2.40GHz,941,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel celeron n2920,Intel Celeron N2920 @ 1.86GHz,940,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel core2 duo e6600,Intel Core2 Duo E6600 @ 2.40GHz,939,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd athlon x2 255,AMD Athlon X2 255,938,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd opteron 1218 he,AMD Opteron 1218 HE,937,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel core2 duo p8800,Intel Core2 Duo P8800 @ 2.66GHz,937,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel pentium p6200,Intel Pentium P6200 @ 2.13GHz,936,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel celeron e3500,Intel Celeron E3500 @ 2.70GHz,935,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel core i5 520um,Intel Core i5-520UM @ 1.07GHz,932,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd sempron x2 198 dual core,AMD Sempron X2 198 Dual-Core,930,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd a6 7000,AMD A6-7000,925,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel celeron e3200,Intel Celeron E3200 @ 2.40GHz,923,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd turion ii p540 dual core,AMD Turion II P540 Dual-Core,922,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd athlon x2 240,AMD Athlon X2 240,921,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel celeron g530t,Intel Celeron G530T @ 2.00GHz,921,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd opteron 2214 he,AMD Opteron 2214 HE,920,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel xeon 3 73ghz,Intel Xeon 3.73GHz,917,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd athlon dual core 5400b,AMD Athlon Dual Core 5400B,914,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel xeon 3065,Intel Xeon 3065 @ 2.33GHz,913,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd athlon 64 x2 dual core 5600,AMD Athlon 64 X2 Dual Core 5600+,912,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd turion ii dual core mobile m540,AMD Turion II Dual-Core Mobile M540,912,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd a4 1350 apu,AMD A4-1350 APU,911,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd opteron 1218,AMD Opteron 1218,910,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd opteron 2220 se,AMD Opteron 2220 SE,909,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel core2 duo t7800,Intel Core2 Duo T7800 @ 2.60GHz,909,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd ryzen embedded r1102g,AMD Ryzen Embedded R1102G,908,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd athlon 64 x2 dual core 5400,AMD Athlon 64 X2 Dual Core 5400+,907,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel core2 duo t8300,Intel Core2 Duo T8300 @ 2.40GHz,906,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel celeron 2955u,Intel Celeron 2955U @ 1.40GHz,905,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel core2 duo e6550,Intel Core2 Duo E6550 @ 2.33GHz,904,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd athlon ii n370 dual core,AMD Athlon II N370 Dual-Core,899,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel core2 extreme x7850,Intel Core2 Extreme X7850 @ 2.80GHz,899,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel atom x5 z8350,Intel Atom x5-Z8350 @ 1.44GHz,896,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel pentium b940,Intel Pentium B940 @ 2.00GHz,896,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel pentium g620t,Intel Pentium G620T @ 2.20GHz,896,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel celeron 1017u,Intel Celeron 1017U @ 1.60GHz,893,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel celeron p4600,Intel Celeron P4600 @ 2.00GHz,893,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd rx 225fb,AMD RX-225FB,892,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel core i3 2375m,Intel Core i3-2375M @ 1.50GHz,892,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel core2 duo p7570,Intel Core2 Duo P7570 @ 2.26GHz,888,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel core2 duo sp9400,Intel Core2 Duo SP9400 @ 2.40GHz,887,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel pentium 3560y,Intel Pentium 3560Y @ 1.20GHz,887,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel xeon 5133,Intel Xeon 5133 @ 2.20GHz,887,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel celeron e3400,Intel Celeron E3400 @ 2.60GHz,885,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd phenom x2 dual core gp 7730,AMD Phenom X2 Dual-Core GP-7730,884,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd e2 9000e,AMD E2-9000e,883,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd opteron 2214,AMD Opteron 2214,883,,,,PassMark (passmark_single_cpu_intel_amd.csv)
